optimizer_updates,r2_theta1,r2_theta2
19600,0.14301115599617464,0.14497273724009951
19700,0.1434858393890298,0.14549905280184916
19800,0.1439787628323982,0.14605324238446138
19900,0.14389925878574727,0.14613558480963573
20000,0.1451993230828429,0.14733575825915812
20100,0.1459183787670133,0.1481229554353739
20200,0.1435848219277147,0.14594566962057542
20300,0.14595387051490838,0.14816069344239935
20400,0.1462098528643292,0.14855995270252087
20500,0.1465949356763715,0.1489950757322086
20600,0.14690069204540745,0.14936128707798813
20700,0.14721175638763762,0.14973449530144678
20800,0.14757000457376956,0.150147079133501
20900,0.14798814158902496,0.1506086515527677
21000,0.14841844347439181,0.15107901443794347
21100,0.14879916818969552,0.1514851249863668
21200,0.1492292998574023,0.15194868212810675
21300,0.14962179282098287,0.15237306996680222
21400,0.15003235397118286,0.15281116981532172
21500,0.15046569274195687,0.1532646049189107
21600,0.15091733186830514,0.15372922283660018
21700,0.15140903000216455,0.1542180919052768
21800,0.1519679623231759,0.1547253612607239
21900,0.15247023460173237,0.15522266978736055
22000,0.1529896305308106,0.15572845733307972
22100,0.1526476022320299,0.15551370823410227
22200,0.1530216556585915,0.15579969396726678
22300,0.15324351377443024,0.15598547485154168
22400,0.15358010997525173,0.1562996018015146
22500,0.15393187928416818,0.15663169338977545
22600,0.1543234377364665,0.15698903126209507
22700,0.15433688866101136,0.15685671042981664
22800,0.15442122942913805,0.15703476792794524
22900,0.15443257706599423,0.15699059352039724
23000,0.15466506536201385,0.1572046852973984
23100,0.15489819344223899,0.1574172841035144
23200,0.15513015262905794,0.15762720532436747
23300,0.1553647230384384,0.15783532732328498
23400,0.1556490204168789,0.15809271411337034
23500,0.15594706251055312,0.158361029666639
23600,0.15623559973471268,0.1586176916282519
23700,0.15649738697351712,0.15885791661278859
23800,0.15682487098498,0.15919248227713734
23900,0.15703697649077952,0.1594021560703005
24000,0.15732344447227042,0.15969518872499255
24100,0.15803372513764646,0.1604666163864873
24200,0.15824827452655932,0.16067513973060343
24300,0.15846019825797342,0.16087893272996534
24400,0.15858034846156577,0.16096510422914456
24500,0.158701460085248,0.16108719684596562
24600,0.15888400843684292,0.16126339126305045
24700,0.15907128303715146,0.16144361593268397
24800,0.15926474715770933,0.16162880479672714
24900,0.15949750978025612,0.16185171130713893
25000,0.1597328565045797,0.16207534141807944
25100,0.1599630577604121,0.16229328876158577
25200,0.16019312732543978,0.16252545195732782
25300,0.1604263666376773,0.16275243472418588
25400,0.16067056112977185,0.1630000993901468
25500,0.16134418290078012,0.16359880740588417
25600,0.1613288984884128,0.16359195967766693
25700,0.16149904662855985,0.1637531318467106
25800,0.16151999446274112,0.1638018087139731
25900,0.16171859787903387,0.1639948053892204
26000,0.16195162733107993,0.16422019399273724
26100,0.16218725069202733,0.1644475075926637
26200,0.16244175521165405,0.16469302174706535
26300,0.16270227647317181,0.16494839822466678
26400,0.1629283468997842,0.16517456342171077
26500,0.16320093150071813,0.16545499320367718
26600,0.1634350541694568,0.16569788534337027
26700,0.16368936282240165,0.165957267023507
26800,0.1639566291407465,0.166232744339032
26900,0.16418465347752487,0.16648002857825428
27000,0.1644449061203449,0.1667644032369472
27100,0.164753507375635,0.16708602461516275
27200,0.16504422678489816,0.16738970287552568
27300,0.1652484910201708,0.16760820615008787
27400,0.16538900235743947,0.16780953717026748
27500,0.16556478017036202,0.16800849779856497
27600,0.1656252570570883,0.16805783086327408
27700,0.16572923215335422,0.1682669368402696
27800,0.16617641192385235,0.16861114176744707
27900,0.16635942229842882,0.16885105558274427
28000,0.16648446158961183,0.1689917740160659
28100,0.16635656100141483,0.1688854985730115
28200,0.16653179217098468,0.1690641648367721
28300,0.16664999560924032,0.16919464986359134
28400,0.16673454568570312,0.16929048508033306
28500,0.1668214620729701,0.1693885357039816
28600,0.16691724293756294,0.16949525899122753
28700,0.16701269751159453,0.16960197498832308
28800,0.1671069736338593,0.16970635652629973
28900,0.1672104497885678,0.16981971069707735
29000,0.16733203788133388,0.16995049829048992
29100,0.16743998802111904,0.17006874130353566
29200,0.1675497539590466,0.17018816317948926
29300,0.16769899803538324,0.1703501607488448
29400,0.16781869346154632,0.17048406932072435
29500,0.16793897183100048,0.17061851074692624
29600,0.16803780985924588,0.1707261300922136
29700,0.16813507114381587,0.17085303229054838
29800,0.1681689223916386,0.17089966974648851
29900,0.16826641394317532,0.17100828211585517
30000,0.16837583022986513,0.17112490796600321
